task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
"specialize in an area of history or technology, researching topics or items relevant to collections to determine what should be retained or acquired.",0.0,0.0,0.0,0.0,0.0,1.0
specify inputs accessed by the system and plan the distribution and use of the results.,0.0,0.0,0.0,0.0,0.0,1.0
specify power supply requirements and configuration.,0.0,0.0,0.0,0.0,0.6,0.4
specify users and user access levels for each segment of database.,0.0,0.0,0.0,0.0,0.0,1.0
"sponsor extracurricular activities such as clubs, student organizations, and academic contests.",0.0,0.0,0.0,0.0,0.0,1.0
"stack cargo in locations such as transit sheds or in holds of ships as directed, using pallets or cargo boards.",0.0,0.0,0.0,0.0,0.0,1.0
"standardize drug dosages, methods of immunization, and procedures for manufacture of drugs and medicinal compounds.",0.0,0.0,0.0,0.0,0.7176470588235294,0.2823529411764706
"stay abreast of changes in import or export laws or regulations by reading current literature, attending meetings or conferences, or conferring with colleagues.",0.0,0.1726618705035971,0.1223021582733813,0.0,0.6618705035971223,0.0431654676258992
"stay abreast of latest industry trends, products, research, and treatments.",0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
stay informed of logistics technology advances and apply appropriate technology to improve logistics processes.,0.0,0.0,0.0,0.0,0.0,1.0
stay informed of the latest styles and hair care techniques.,0.0,0.3548387096774194,0.3064516129032258,0.0,0.2419354838709677,0.0967741935483871
stay up-to-date on new regulations and current events regarding food science by reviewing scientific literature.,0.0,0.2857142857142857,0.0,0.0,0.5142857142857142,0.2
store food in designated containers and storage areas to prevent spoilage.,0.0,0.1884816753926701,0.0,0.0,0.6701570680628273,0.1413612565445026
"store, retrieve, and manipulate data for analysis of system capabilities and requirements.",0.165482233502538,0.1979695431472081,0.1614213197969543,0.0335025380710659,0.4213197969543147,0.0203045685279187
"structure or negotiate deals, such as corporate mergers, sales, or acquisitions.",0.0,0.3205574912891986,0.4006968641114982,0.0,0.2090592334494773,0.0696864111498257
study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,0.0,0.2966101694915254,0.3305084745762712,0.0,0.2627118644067797,0.1101694915254237
"study and document quantities, distribution, disposition, and development of underground and surface waters.",0.0,0.0,0.0,0.0,0.4814814814814814,0.5185185185185185
"study and interpret religious laws, doctrines, or traditions.",0.0,0.0,0.0,0.0,0.7674418604651163,0.2325581395348837
"study and rehearse roles from scripts to interpret, learn and memorize lines, stunts, and cues as directed.",0.0,0.6,0.0,0.0,0.0,0.4
study and research scripts to determine how they should be directed.,0.0,0.0,0.0,0.0,0.0,1.0
study animal and human health and physiological processes.,0.0,0.0,0.0,0.0,0.9295774647887324,0.0704225352112676
"study aquatic plants and animals and environmental conditions affecting them, such as radioactivity or pollution.",0.0,0.1845493562231759,0.1330472103004291,0.0,0.5793991416309013,0.1030042918454935
study archival collections of primary historical sources to help explain the origins and development of cultural patterns.,0.0,0.2903225806451613,0.2137096774193548,0.0,0.4556451612903225,0.0403225806451612
"study basic principles of plant and animal life, such as origin, relationship, development, anatomy, and function.",0.0,0.1602373887240356,0.1083086053412463,0.0370919881305637,0.6528189910979229,0.0415430267062314
study blueprints and examine surface to be covered to determine amount of material needed.,0.0,0.2839506172839506,0.1975308641975308,0.0,0.4567901234567901,0.0617283950617283
"study blueprints, design specifications, or manufacturers' recommendations to ascertain the configuration of heating or cooling equipment components and to ensure the proper installation of components.",0.0,0.3529411764705882,0.0,0.0,0.3333333333333333,0.3137254901960784
"study celestial phenomena, using a variety of ground-based and space-borne telescopes and scientific instruments.",0.0,0.1296296296296296,0.1172839506172839,0.0,0.6419753086419753,0.1111111111111111
"study characteristics of animals, such as origin, interrelationships, classification, life histories and diseases, development, genetics, and distribution.",0.0,0.0,0.0,0.0,0.851063829787234,0.1489361702127659
study communication code languages or foreign languages to translate intelligence.,0.0,0.0,0.0,0.0,0.0,1.0
"study consumers' reactions to new products and package designs, and to advertising efforts, using surveys and tests.",0.0,0.0,0.0,0.0,0.0,1.0
"study diagnostic records, such as medical or dental histories, plaster models of the teeth, photos of a patient's face and teeth, and x-rays, to develop patient treatment plans.",0.0,0.0,0.0,0.0,0.0,1.0
study different techniques to learn how to apply them to artistic endeavors.,0.0,0.25,0.0,0.0,0.35,0.4
study documentation or other information for new scientific or technical products.,0.0,0.099236641221374,0.0523446019629225,0.0294438386041439,0.7273718647764449,0.0916030534351145
"study economic and statistical data in area of specialization, such as finance, labor, or agriculture.",0.0,0.1666666666666666,0.0,0.0,0.6888888888888889,0.1444444444444444
"study effects of various methods of processing, preserving, or packaging on composition or properties of foods.",0.0,0.0,0.0,0.0,0.0,1.0
study films or scripts to determine how musical scores can be used to create desired effects or moods.,0.0,0.2261904761904762,0.0,0.0,0.5714285714285714,0.2023809523809523
"study machining instructions, job orders, or blueprints to determine dimensional or finish specifications, sequences of operations, setups, or tooling requirements.",0.0,0.0,0.0,0.0,0.0,1.0
"study methods to improve aspects of foods, such as chemical composition, flavor, color, texture, nutritional value, and convenience.",0.0,0.2048192771084337,0.1927710843373494,0.0,0.5301204819277109,0.072289156626506
study nutritional requirements of animals and nutritive values of animal feed materials.,0.0,0.0,0.0,0.0,0.3958333333333333,0.6041666666666666
"study object documentation or conduct standard chemical and physical tests to ascertain the object's age, composition, original appearance, need for treatment or restoration, and appropriate preservation method.",0.0,0.1829268292682926,0.1829268292682926,0.0,0.4512195121951219,0.1829268292682926
"study objects and structures recovered by excavation to identify, date, and authenticate them and to interpret their significance.",0.0,0.3411214953271028,0.2383177570093458,0.0,0.3130841121495327,0.1074766355140186
study original pieces of music to become familiar with them prior to making any changes.,0.0,0.0,0.0,0.0,0.0,1.0
"study physical principles of living cells or organisms and their electrical or mechanical energy, applying methods and knowledge of mathematics, physics, chemistry, or biology.",0.0,0.0,0.0,0.0,0.6862745098039216,0.3137254901960784
"study production information, such as character descriptions, period settings, and situations in order to determine makeup requirements.",0.0,0.0,0.0,0.0,0.0,1.0
"study public water supply issues, including flood and drought risks, water quality, wastewater, and impacts on wetland habitats.",0.0,0.2758620689655172,0.2586206896551724,0.0,0.396551724137931,0.0689655172413793
"study reactions of plants, animals, and marine species to parasites.",0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444
study scripts to become familiar with production concepts and requirements.,0.0,0.5,0.09,0.0,0.1966666666666666,0.2133333333333333
"study specifications in blueprints, sketches, or building plans to prepare project layout and determine dimensions and materials required.",0.0,0.0,0.0,0.0,0.0,1.0
"study the chemistry of living processes, such as cell development, breathing and digestion, or living energy changes, such as growth, aging, or death.",0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666
"study the economic, political, and cultural characteristics of a specific region's population.",0.0,0.1961722488038277,0.2025518341307815,0.0,0.5518341307814992,0.0494417862838915
study the mutations in organisms that lead to cancer or other diseases.,0.0,0.1300813008130081,0.1544715447154471,0.0,0.6504065040650406,0.065040650406504
"study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services.",0.0,0.3246073298429319,0.4293193717277487,0.0,0.1884816753926701,0.0575916230366492
study the structure and composition of food or the changes foods undergo in storage and processing.,0.0,0.1491228070175438,0.1105263157894736,0.0,0.6929824561403509,0.0473684210526315
"study the structure and function of human, animal and plant tissues, cells, pathogens and toxins.",0.0,0.0,0.0,0.0,0.6307692307692307,0.3692307692307692
"study work order requests to determine type of service, such as lighting or power, demanded by installation.",0.0,0.0,0.0,0.0,0.375,0.625
"study, examine, and test acquisitions to authenticate their origin, composition, history, and to assess their current value.",0.0987012987012987,0.2883116883116883,0.0805194805194805,0.0467532467532467,0.4337662337662337,0.0519480519480519
"subcontract fabrication, installation, and arrangement of carpeting, fixtures, accessories, draperies, paint and wall coverings, art work, furniture, and related items.",0.0,0.0,0.0,0.0,0.0,1.0
"submit preliminary or finished artwork or project plans to clients for approval, incorporating changes as necessary.",0.0,0.4285714285714285,0.5102040816326531,0.0,0.0,0.0612244897959183
"suggest and check alternate spellings, locations, or listing formats to customers lacking details or complete information.",0.0,0.0,0.0,0.0,0.0,1.0
suggest best methods of packaging or labeling products.,0.0,0.0,0.0,0.0,0.0,1.0
suggest specific product purchases to meet customers' needs.,0.13125,0.3625,0.325,0.0,0.125,0.05625
suggest treatments to alleviate hair problems.,0.0,0.0,0.0,0.0,0.0,1.0
summarize budgets and submit recommendations for the approval or disapproval of funds requests.,0.0,0.6551724137931034,0.0,0.0,0.0,0.3448275862068966
"summarize pertinent legal or insurance details, or sections of statutes or case law from reference books so that they can be used in examinations, or as proofs or ready reference.",0.0,0.4842767295597484,0.2232704402515723,0.0,0.1886792452830188,0.1037735849056603
"summarize technical data to assist physicians to diagnose brain, sleep, or nervous system disorders.",0.0,0.0,0.0,0.0,0.0,1.0
summarize test results and report to appropriate authorities.,0.0,0.0,0.0,0.0,0.0,1.0
supervise and work with volunteers.,0.0,0.0,0.0,0.0,0.0,1.0
"supervise staff, volunteers, practicum students, or interns.",0.0,0.0,0.0,0.0,0.0,1.0
"supply guests or travelers with directions, travel information, and other information, such as available services and points of interest.",0.082051282051282,0.2871794871794871,0.2205128205128205,0.0,0.4,0.0102564102564102
"supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",0.0,0.284,0.08,0.0,0.592,0.044
support the development of training materials and technical manuals.,0.0,0.0,0.5454545454545454,0.0,0.0,0.4545454545454545
"synthesize analyses of test results, and use the results to prepare technical reports of findings and recommendations.",0.0912,0.344,0.3072,0.032,0.2144,0.0112
synthesize current business intelligence or trend data to support recommendations for action.,0.0,0.4044585987261146,0.3980891719745223,0.0,0.1719745222929936,0.0254777070063694
take beverage orders from serving staff or directly from patrons.,0.0,0.0,0.0,0.0,0.0,1.0
"take dictation using shorthand, a stenotype machine, or headsets and transcribing machines.",0.0,0.8518518518518519,0.0,0.0,0.0,0.1481481481481481
take food orders and relay orders to kitchens or serving counters so they can be filled.,0.0,0.3636363636363636,0.0,0.0,0.303030303030303,0.3333333333333333
"take orders from customers and cook foods requiring short preparation times, according to customer requirements.",0.0,0.4347826086956521,0.0,0.0,0.0,0.5652173913043478
"take pictures of individuals, families, and small groups, either in studio or on location.",0.0,0.0,0.0,0.0,0.0,1.0
"teach and conduct research in colleges, universities, museums, and other research agencies and schools.",0.0,0.0831168831168831,0.0,0.0597402597402597,0.7792207792207793,0.0779220779220779
teach and explain the rules and regulations governing a specific sport.,0.0,0.0,0.0,0.0,0.0,1.0
teach and mentor undergraduate and graduate students in anthropology.,0.0,0.0,0.0,0.0,0.717391304347826,0.2826086956521739
teach archeology at colleges and universities.,0.0,0.0,0.0,0.0,0.0,1.0
teach biomedical engineering or disseminate knowledge about the field through writing or consulting.,0.0,0.0,0.0,0.0,0.7889908256880734,0.2110091743119266
teach classes and present self-help or information sessions on subjects related to education and career planning.,0.0,0.0,0.0,0.0,0.6470588235294118,0.3529411764705882
teach classes in mental health topics such as stress reduction.,0.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529
teach classes or courses to students.,0.0,0.4,0.0,0.0,0.42,0.18
"teach courses or seminars on topics such as budgeting, managing personal finances, or financial literacy.",0.0,0.3909774436090225,0.3383458646616541,0.0,0.2293233082706766,0.0413533834586466
"teach courses or seminars related to exercise or diet for patients, athletes, or community groups.",0.0,0.3157894736842105,0.0,0.0,0.3859649122807017,0.2982456140350877
"teach fitness classes to improve strength, flexibility, cardiovascular conditioning, or general fitness of participants.",0.0,0.0,0.0,0.0,0.0,1.0
teach instructors to use instructional technology or to integrate technology with teaching.,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
teach or advise undergraduate or graduate students or supervise their research.,0.0,0.1061320754716981,0.0566037735849056,0.0495283018867924,0.7594339622641509,0.0283018867924528
teach or supervise students and perform research at universities and colleges.,0.0,0.0,0.0,0.0,0.7115384615384616,0.2884615384615384
teach patient education programs that include information required to make informed health care and treatment decisions.,0.0,0.0,0.0,0.0,0.0,1.0
teach patients how to deal constructively with their emotions.,0.0,0.2486486486486486,0.1459459459459459,0.0,0.5351351351351351,0.0702702702702702
"teach personal development skills such as goal setting, independence, and self-advocacy.",0.0,0.2624434389140271,0.2443438914027149,0.0,0.4615384615384615,0.0316742081447963
teach political science.,0.0,0.1428571428571428,0.1473214285714285,0.0,0.6919642857142857,0.0178571428571428
"teach principles of medicine and medical and laboratory procedures to physicians, residents, students, and technicians.",0.0,0.2623762376237624,0.1237623762376237,0.0,0.5495049504950495,0.0643564356435643
teach proper breathing techniques used during physical exertion.,0.0,0.0,0.0,0.0,0.675,0.325
"teach socially acceptable behavior, employing techniques such as behavior modification or positive reinforcement.",0.0,0.0,0.0,0.0,0.0,1.0
teach students or other staff.,0.0,0.0,0.0,0.0,0.6052631578947368,0.3947368421052631
"teach students personal development skills such as goal setting, independence, and self-advocacy.",0.0,0.0,0.0,0.0,0.0,1.0
"teach students, dancers, and other performers about rhythm and interpretive movement.",0.0,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077
teach undergraduate level courses.,0.0,0.0,0.0,0.0,0.6274509803921569,0.3725490196078431
teach writing classes.,0.0,0.0,0.0,0.0,0.0,1.0
"teach, take continuing education classes, attend conferences or seminars, or conduct research and publish findings to increase understanding of mental, emotional, or behavioral states or disorders.",0.0,0.1673469387755102,0.1061224489795918,0.0,0.689795918367347,0.036734693877551
"tell jokes, perform comic dances, songs and skits, impersonate mannerisms and voices of others, contort face, and use other devices to amuse audiences.",0.0,0.640625,0.140625,0.0,0.0,0.21875
"test and analyze samples to determine their content and characteristics, using laboratory apparatus or testing equipment.",0.0,0.0,0.0,0.0,0.0,1.0
"test and analyze thermodynamic systems for renewable energy applications, such as solar or wind, to maximize energy production.",0.0,0.0,0.0,0.0,0.0,1.0
test and charge batteries.,0.0,0.1578947368421052,0.1578947368421052,0.0,0.4842105263157895,0.2
test and treat water supply.,0.0,0.0,0.0,0.0,0.6111111111111112,0.3888888888888889
"test and troubleshoot instruments, components, and assemblies, using circuit testers, oscilloscopes, or voltmeters.",0.4166666666666667,0.0,0.0,0.0,0.0,0.5833333333333334
"test equipment performance, focus of lens system, diaphragm alignment, lens mounts, or film transport, using precision gauges.",0.0,0.0,0.0,0.0,0.0,1.0
test fabrics in inconspicuous places to determine whether solvents will damage dyes or fabrics.,0.0,0.0,0.0,0.0,0.7083333333333334,0.2916666666666667
"test gas, chemicals, and air during processing to assess factors such as purity and moisture content, and to detect quality problems or gas or chemical leaks.",0.0,0.0,0.0,0.0,0.6216216216216216,0.3783783783783784
"test machines, components, materials, or products to determine characteristics such as performance, strength, or response to stress.",0.1176470588235294,0.2231404958677686,0.1589693728731162,0.0826446280991735,0.3952357802625182,0.022362664073894
"test metals to determine conformance to specifications of mechanical strength, strength-weight ratio, ductility, magnetic and electrical properties, and resistance to abrasion, corrosion, heat, and cold.",0.0,0.0,0.0,0.0,0.5510204081632653,0.4489795918367347
test new and updated bioinformatics tools and software.,0.2909090909090909,0.0,0.0,0.0,0.2727272727272727,0.4363636363636363
"test new products for flavor, texture, color, nutritional content, and adherence to government and industry standards.",0.0,0.0,0.0,0.0,0.5405405405405406,0.4594594594594595
"test or calibrate components or equipment, following manufacturers' manuals and troubleshooting techniques, using hand tools, power tools, or measuring devices.",0.0,0.2660550458715596,0.0,0.0,0.4311926605504587,0.3027522935779816
"test parts for hardness, using hardness testing equipment, or by examining and feeling samples.",0.0,0.0,0.0,0.0,0.0,1.0
"test performance of electromechanical assemblies, using test instruments such as oscilloscopes, electronic voltmeters, or bridges.",0.0,0.0,0.0,0.0,0.4545454545454545,0.5454545454545454
"test programs or databases, correct errors, and make necessary modifications.",0.4653376971139542,0.1094912228503421,0.0556382029157988,0.1154418327878607,0.2290984825944659,0.0249925617375781
test software systems or applications for software enhancements or new products.,0.0,0.0,0.0,0.0,0.0,1.0
"test soils or materials to determine the adequacy and strength of foundations, concrete, asphalt, or steel.",0.0,0.0,0.0,0.0,0.55,0.45
test solutions used to process textile goods to detect variations from standards.,0.0,0.0,0.0,0.0,0.0,1.0
test system modifications to prepare for implementation.,0.4936908517350157,0.0993690851735015,0.0709779179810725,0.0662460567823343,0.2381703470031545,0.0315457413249211
test water sources for factors such as flow volume and contaminant presence.,0.0,0.0,0.0,0.0,0.4523809523809524,0.5476190476190477
"test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",0.2773224043715847,0.1919398907103825,0.2062841530054645,0.039275956284153,0.273224043715847,0.0119535519125683
"trace historical development in a particular field, such as social, cultural, political, or diplomatic history.",0.0,0.135678391959799,0.0804020100502512,0.0,0.7587939698492462,0.0251256281407035
"track and analyze factors that affect price movement, such as trade policies, weather conditions, political developments, or supply and demand changes.",0.0,0.296969696969697,0.1272727272727272,0.0,0.4727272727272727,0.103030303030303
"track, compile, and analyze web site usage data.",0.0,0.0,0.0,0.0,0.475,0.525
"track, measure, or report on aspects of market risk for traded issues.",0.0,0.0,0.0,0.0,0.0,1.0
train and assist tutors and community literacy volunteers.,0.0,0.4731182795698925,0.2903225806451613,0.0,0.1720430107526881,0.064516129032258
train operations staff.,0.0,0.0,0.0,0.0,0.0,1.0
train users and answer questions.,0.0,0.4857142857142857,0.0,0.0,0.0,0.5142857142857142
transcribe data to worksheets and enter data into computer for use in preparing documents and adjusting accounts.,0.0,0.0,0.0,0.0,0.0,1.0
"transcribe dictation for a variety of medical reports, such as patient histories, physical examinations, emergency room visits, operations, chart reviews, consultation, or discharge summaries.",0.0,0.85,0.0,0.0,0.0,0.15
"transcribe ideas for musical compositions into musical notation, using instruments, pen and paper, or computers.",0.0,0.5932203389830508,0.288135593220339,0.0,0.0,0.1186440677966101
transcribe medical reports.,0.0,0.6875,0.1875,0.0,0.0,0.125
"transcribe musical compositions and melodic lines to adapt them to a particular group, or to create a particular musical style.",0.0,0.4318181818181818,0.3409090909090909,0.0,0.0,0.2272727272727272
transcribe recorded messages or practitioners' diagnoses or recommendations into patients' medical records.,0.0,0.7560975609756098,0.0,0.0,0.0,0.2439024390243902
transcribe recorded proceedings in accordance with established formats.,0.0,0.7649572649572649,0.1495726495726495,0.0363247863247863,0.0363247863247863,0.0128205128205128
"transcribe, type, and distribute reports of diagnostic procedures for interpretation by physician.",0.0,0.6,0.2769230769230769,0.0,0.0923076923076923,0.0307692307692307
"transfer photographs to computers for editing, archiving, and electronic transmission.",0.0,0.6571428571428571,0.0,0.0,0.0,0.3428571428571428
"translate data into numbers, equations, flow charts, graphs, or other forms.",0.0904645476772616,0.3863080684596577,0.2420537897310513,0.0488997555012225,0.2139364303178484,0.0183374083129584
"translate electromechanical drawings into design specifications, applying principles of engineering, thermal or fluid sciences, mathematics, or statistics.",0.0,0.6206896551724138,0.0,0.0,0.0,0.3793103448275862
translate medical jargon and abbreviations into their expanded forms to ensure the accuracy of patient and health care facility records.,0.0,0.417910447761194,0.4029850746268656,0.0,0.0,0.1791044776119403
"translate messages simultaneously or consecutively into specified languages, orally or by using hand signs, maintaining message content, context, and style as much as possible.",0.0211764705882352,0.5223529411764706,0.2152941176470588,0.0188235294117647,0.18,0.0423529411764705
"translate nursing practice information between nurses and systems engineers, analysts, or designers using object-oriented models or other techniques.",0.0,0.0,0.0,0.0,0.0,1.0
translate or request translation of reference materials.,0.0,0.5471698113207547,0.2688679245283019,0.0,0.1462264150943396,0.0377358490566037
"transmit and receive messages, using telephones or telephone switchboards.",0.0,0.0,0.0,0.0,0.0,1.0
transmit claims for payment or further investigation.,0.0,0.0,0.0,0.0,0.0,1.0
"transmit information or documents to customers, using computer, mail, or facsimile machine.",0.0,0.6382978723404256,0.2948328267477204,0.0,0.0,0.0668693009118541
transpose music from one voice or instrument to another to accommodate particular musicians.,0.0,0.7972972972972973,0.0,0.0,0.0,0.2027027027027027
"transpose music to alternate keys, or to fit individual styles or purposes.",0.0,0.0,0.0,0.0,0.0,1.0
"treat children who have minor illnesses, acute and chronic health problems, and growth and development concerns.",0.0,0.0,0.0,0.0,0.7555555555555555,0.2444444444444444
treat diseases of female organs.,0.0,0.0,0.0,0.0,0.8414634146341463,0.1585365853658536
"treat minor cuts, abrasions, or contusions.",0.0,0.0,0.0,0.0,0.5492957746478874,0.4507042253521127
treat patients for routine physical health problems.,0.0,0.0,0.0,0.0,0.0,1.0
treat patients' symptoms with alternative health care methods such as herbs and hydrotherapy.,0.0,0.0,0.0,0.0,0.691358024691358,0.3086419753086419
"treat scalp conditions and hair loss, using specialized lotions, shampoos, or equipment such as infrared lamps or vibrating equipment.",0.0,0.0,0.0,0.0,0.6451612903225806,0.3548387096774194
treat wounds or superficial lacerations.,0.0,0.0,0.0,0.0,0.0,1.0
"troubleshoot equipment, electrical components, hydraulics, or other mechanical systems.",0.0,0.0,0.0,0.0,0.4878048780487805,0.5121951219512195
"troubleshoot microprocessors or electronic instruments, equipment, or systems, using electronic test equipment such as logic analyzers.",0.0,0.0,0.0,0.0,0.6428571428571429,0.3571428571428571
troubleshoot network or connectivity problems for users or user groups.,0.3464163822525597,0.0853242320819112,0.0409556313993174,0.0273037542662116,0.4863481228668942,0.0136518771331058
"troubleshoot problems involving office equipment, such as computer hardware and software.",0.1996236474831425,0.1243531441116512,0.0310490826407401,0.019131252940254,0.5667241649678533,0.0591187078563587
troubleshoot problems with chemical manufacturing processes.,0.0,0.1810344827586207,0.1810344827586207,0.0,0.4827586206896552,0.1551724137931034
"troubleshoot problems with equipment, devices, or products.",0.2682926829268293,0.0,0.0,0.0,0.4878048780487805,0.2439024390243902
"troubleshoot robotic systems, using knowledge of microprocessors, programmable controllers, electronics, circuit analysis, mechanics, sensor or feedback systems, hydraulics, or pneumatics.",0.0,0.0,0.0,0.0,0.0,1.0
"troubleshoot, maintain, and make minor repairs to equipment.",0.0,0.0,0.0,0.0,0.0,1.0
"tune or adjust equipment and instruments to obtain optimum visual or auditory reception, according to specifications, manuals, and drawings.",0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
turn or stir foods to ensure even cooking.,0.2207792207792207,0.0,0.0,0.0,0.5454545454545454,0.2337662337662337
tutor and assist children individually or in small groups to help them master assignments and to reinforce learning concepts presented by teachers.,0.0,0.3,0.1861111111111111,0.075,0.3833333333333333,0.0555555555555555
"type correspondence, reports, text and other written material from rough drafts, corrected copies, voice recordings, dictation or previous versions, using a computer, word processor, or typewriter.",0.0,0.4333333333333333,0.3666666666666666,0.0,0.0,0.2
"type, file, and duplicate materials.",0.0,0.6388888888888888,0.0,0.0,0.0,0.3611111111111111
update and maintain content posted on the web.,0.0670103092783505,0.4020618556701031,0.440721649484536,0.0,0.0592783505154639,0.0309278350515463
update automated test scripts to ensure currency.,0.0,0.32,0.0,0.0,0.0,0.68
"update operational records or licensing information, using computer terminals.",0.0,0.0,0.0,0.0,0.0,1.0
"use computer skills and software to manage web sites or databases, publish newsletters, or provide webinars.",0.0242650489967335,0.3742417172188521,0.1847876808212785,0.0093327111525898,0.3261782547830145,0.0811945870275315
use computer software to generate new images.,0.0,0.5279329608938548,0.3659217877094972,0.0,0.0502793296089385,0.0558659217877094
"use computer-aided design (cad) software to prepare or evaluate network diagrams, floor plans, or site configurations for existing facilities, renovations, or new systems.",0.0,0.0,0.0,0.0,0.0,1.0
"use computers for various applications, such as database management or word processing.",0.0236966824644549,0.362085308056872,0.0549763033175355,0.0,0.409478672985782,0.1497630331753554
"use computers, audio-visual aids, and other equipment and materials to supplement presentations.",0.0,0.431438127090301,0.1103678929765886,0.0,0.3010033444816054,0.157190635451505
"use data entry devices, such as optical scanners, to input data into computers for revision or editing.",0.0,0.72,0.0,0.0,0.0,0.28
use informatics science to design or implement health information technology applications to resolve clinical or health care administrative problems.,0.0,0.0,0.0,0.0,0.0,1.0
"use materials such as pens and ink, watercolors, charcoal, oil, or computer software to create artwork.",0.0,0.603225806451613,0.2935483870967741,0.0,0.0,0.1032258064516129
"use mediation techniques to facilitate communication between disputants, to further parties' understanding of different perspectives, and to guide parties toward mutual agreement.",0.0,0.1743421052631578,0.4210526315789473,0.0657894736842105,0.2565789473684211,0.0822368421052631
use models to simulate the behavior of animated objects in the finished sequence.,0.2138385502471169,0.3301482701812191,0.2606260296540362,0.0108731466227347,0.1617792421746293,0.0227347611202635
use nondisciplinary tools and equipment such as a computer.,0.0058103975535168,0.5914373088685015,0.0214067278287461,0.0055045871559633,0.3061162079510703,0.0697247706422018
"use object-oriented programming languages, as well as client and server applications development processes and multimedia and internet technology.",0.0,0.0735294117647058,0.0,0.0,0.7941176470588235,0.1323529411764706
"use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",0.1238938053097345,0.3053097345132743,0.2699115044247787,0.0,0.2256637168141592,0.0752212389380531
validate known intelligence with data from other sources.,0.0,0.4918032786885246,0.0,0.0,0.0,0.5081967213114754
vary language and tone of messages based on product and medium.,0.0,0.345679012345679,0.5432098765432098,0.0,0.0,0.1111111111111111
verify accuracy of billing data and revise any errors.,0.0,0.0,0.0,0.0,0.0,1.0
"verify bibliographical data for materials, including author, title, publisher, publication date, and edition.",0.0,0.55,0.0,0.0,0.0,0.45
"verify conformance of parts to stock lists or blueprints, using measuring instruments, such as calipers, gauges, or micrometers.",0.0,0.0,0.0,0.0,0.0,1.0
"verify dimensions and contours of models during hand-forming processes, using templates and measuring devices.",0.0,0.0,0.0,0.0,0.0,1.0
"verify dimensions of completed patterns, using templates, straightedges, calipers, or protractors.",0.0,0.3269230769230769,0.0,0.0,0.0,0.6730769230769231
"verify dimensions of products, using measuring instruments, such as calipers, vernier gauges, or protractors.",0.1097560975609756,0.2865853658536585,0.1036585365853658,0.1463414634146341,0.3353658536585366,0.0182926829268292
"verify dimensions, alignments, and clearances of finished parts for conformance to specifications, using measuring instruments such as calipers, gauge blocks, micrometers, and dial indicators.",0.0,0.2543859649122807,0.0,0.1491228070175438,0.3684210526315789,0.2280701754385964
"verify stability, interoperability, portability, security, or scalability of system architecture.",0.0675105485232067,0.1940928270042194,0.3417721518987341,0.0,0.3291139240506329,0.0675105485232067
"verify that incoming and outgoing products are moving through the correct meters, and that meters are working properly.",0.0,0.0,0.0,0.0,0.0,1.0
verify that software technology is in place to adequately provide oversight and monitoring in all required areas.,0.0,0.0,0.0,0.0,0.0,1.0
verify that transportation and handling procedures meet regulatory requirements.,0.0,0.0,0.0,0.0,0.0,1.0
"verify the authenticity of documents, such as foreign identification or immigration documents.",0.0,0.0,0.0,0.0,0.6052631578947368,0.3947368421052631
"verify the structure, accuracy, or quality of warehouse data.",0.0,0.0,0.0,0.0,0.0,1.0
"visit establishments, such as pharmacies, to determine product sales.",0.0,0.2112676056338028,0.2957746478873239,0.0,0.4084507042253521,0.0845070422535211
visit textile showrooms to keep up-to-date on the latest fabrics.,0.0,0.0,0.0,0.0,0.3863636363636363,0.6136363636363636
"weigh, measure, and mix ingredients according to recipes or personal judgment, using various kitchen utensils and equipment.",0.1098901098901098,0.2472527472527472,0.2967032967032967,0.0,0.3324175824175824,0.0137362637362637
"work as part of a healthcare team to assess patient needs, plan and modify care, and implement interventions.",0.0,0.0,0.0,0.0,0.0,1.0
"work closely with directors, other actors, and playwrights to find the interpretation most suited to the role.",0.0,0.5128205128205128,0.0,0.0,0.0,0.4871794871794871
work with clients to identify their financial goals and to find ways of reaching those goals.,0.0,0.0,0.2137404580152671,0.0,0.5343511450381679,0.2519083969465648
write about and present research findings for a variety of specialized and general audiences.,0.0,0.3038277511961722,0.2655502392344497,0.0,0.3971291866028708,0.0334928229665071
"write advertising copy for use by publication, broadcast, or internet media to promote the sale of goods and services.",0.0077619663648124,0.3042690815006468,0.6657179818887452,0.0093143596377749,0.0090556274256144,0.0038809831824062
write algorithms or programming code for ad hoc robotic applications.,0.2710280373831775,0.308411214953271,0.2803738317757009,0.0,0.0,0.1401869158878504
